account_id,initial_stake,final_stake,status,blocks_produced,total_rewards,total_slashed,times_downgraded
node_0060,8884.0,13598.96,voter,10,4730.96,0.0,0
node_0061,4031.0,3855.74,CBP,0,766.74,0.0,0
node_0062,3169.0,2348.59,voter,0,433.59,0.0,0
node_0063,5854.0,3942.95,voter,0,366.95,0.0,0
node_0064,937.0,399.0,voter,0,0.0,0.0,0
node_0065,1043.0,649.0,voter,0,0.0,0.0,0
node_0066,1840.0,41.36,CBP,0,208.36,0.0,0
node_0067,8836.0,11576.73,voter,13,5970.73,0.0,1
node_0068,3056.0,1653.29,CBP,0,47.29,0.0,0
node_0069,1285.0,435.13,voter,0,170.13,0.0,0
node_0070,878.0,880.0,voter,0,0.0,0.0,0
node_0071,1578.0,343.05,voter,0,160.05,0.0,0
node_0072,2774.0,532.0,voter,0,0.0,0.0,0
node_0073,3552.0,5144.45,voter,0,1366.45,0.0,0
node_0074,2747.0,3245.07,voter,0,311.07,0.0,0
node_0075,4395.0,5560.56,voter,0,1324.56,0.0,0
node_0076,4723.0,5854.7,voter,0,2094.7,0.0,0
node_0077,2586.0,2265.51,voter,5,929.51,0.0,0
node_0078,1008.0,15.05,voter,0,50.05,0.0,0
node_0079,5188.0,3056.5,voter,0,753.5,0.0,0
node_0080,8288.0,10223.32,voter,7,2881.32,0.0,1
node_0081,981.0,258.0,CBP,0,0.0,0.0,0
node_0082,3094.0,1492.06,voter,0,535.06,0.0,0
node_0083,3903.0,2273.0,voter,0,0.0,0.0,0
node_0084,9535.0,8540.9,voter,5,1895.9,0.0,1
node_0085,6918.0,5992.5,CBP,0,1739.5,0.0,0
